Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675814913.070178,377,513,0,GPS1_Frame,42.337389,-71.085804,58.2,11.0,328170.57906358683,4689344.1924911905,1675728513.0,19,T
1675814914.0652642,378,514,0,GPS1_Frame,42.337389,-71.085804,58.3,11.0,328170.57906358683,4689344.1924911905,1675728514.0,19,T
1675814915.0660896,379,515,0,GPS1_Frame,42.337389,-71.085804,58.2,11.0,328170.57906358683,4689344.1924911905,1675728515.0,19,T
1675814916.0668888,380,516,0,GPS1_Frame,42.33739,-71.085803,58.2,11.0,328170.66417119704,4689344.301512765,1675728516.0,19,T
1675814917.0633507,381,517,0,GPS1_Frame,42.33739,-71.085803,58.1,11.0,328170.66417119704,4689344.301512765,1675728517.0,19,T
1675814918.0707371,382,518,0,GPS1_Frame,42.337389,-71.085802,58.0,11.0,328170.74383131054,4689344.188449619,1675728518.0,19,T
1675814919.066564,383,519,0,GPS1_Frame,42.337392,-71.085802,57.7,11.0,328170.75200254866,4689344.521576703,1675728519.0,19,T
1675814920.0656655,384,520,0,GPS1_Frame,42.337393,-71.085801,57.6,10.0,328170.83711015247,4689344.63059828,1675728520.0,19,T
1675814921.0638096,385,521,0,GPS1_Frame,42.337395,-71.085802,57.2,10.0,328170.76017378725,4689344.854703787,1675728521.0,19,T
1675814922.0720713,386,522,0,GPS1_Frame,42.337397,-71.085802,56.8,10.0,328170.76562127983,4689345.076788509,1675728522.0,19,T
1675814923.0672054,387,523,0,GPS1_Frame,42.337399,-71.085801,56.2,10.0,328170.8534526226,4689345.296852447,1675728523.0,19,T
1675814924.0661302,388,524,0,GPS1_Frame,42.337401,-71.085797,55.3,10.0,328171.1884354998,4689345.510854041,1675728524.0,19,T
1675814925.0636017,389,525,0,GPS1_Frame,42.337402,-71.085797,55.1,10.0,328171.19115923985,4689345.621896404,1675728525.0,19,T
1675814926.0645874,390,526,0,GPS1_Frame,42.3374,-71.085795,54.9,10.0,328171.35047945677,4689345.395770122,1675728526.0,19,T
1675814927.067943,391,527,0,GPS1_Frame,42.337398,-71.085791,54.7,10.0,328171.67456738645,4689345.165602296,1675728527.0,19,T
1675814928.0626144,392,528,0,GPS1_Frame,42.337395,-71.085787,54.7,10.0,328171.9959316085,4689344.824392123,1675728528.0,19,T
1675814929.0695398,393,529,0,GPS1_Frame,42.337391,-71.085784,54.6,10.0,328172.2321882829,4689344.374160372,1675728529.0,19,T
1675814930.0668106,394,530,0,GPS1_Frame,42.337394,-71.085783,54.1,11.0,328172.32274330495,4689344.70526669,1675728530.0,19,T
1675814931.066251,395,531,0,GPS1_Frame,42.337393,-71.085781,54.1,11.0,328172.4847872987,4689344.590182796,1675728531.0,19,T
1675814932.0672777,396,532,0,GPS1_Frame,42.337392,-71.085778,54.0,11.0,328172.7292151546,4689344.473078147,1675728532.0,19,T
1675814933.0666893,397,533,0,GPS1_Frame,42.337389,-71.085775,54.0,11.0,328172.9681955989,4689344.133888784,1675728533.0,19,T
1675814934.069303,398,534,0,GPS1_Frame,42.33739,-71.085775,53.8,11.0,328172.97091930965,4689344.244931145,1675728534.0,19,T
1675814935.0682192,399,535,0,GPS1_Frame,42.337389,-71.085774,53.5,11.0,328173.05057946173,4689344.131868025,1675728535.0,19,T
1675814936.067927,400,536,0,GPS1_Frame,42.337389,-71.085771,53.5,11.0,328173.2977310479,4689344.125805757,1675728536.0,19,T
1675814937.0689135,401,537,0,GPS1_Frame,42.337389,-71.085769,53.3,11.0,328173.4624987735,4689344.12176425,1675728537.0,19,T
1675814938.0677445,402,538,0,GPS1_Frame,42.337388,-71.085768,53.6,11.0,328173.54215893464,4689344.008701135,1675728538.0,19,T
1675814939.0619698,403,539,0,GPS1_Frame,42.337387,-71.085768,53.6,10.0,328173.5394352333,4689343.8976587765,1675728539.0,19,T
1675814940.065585,404,540,0,GPS1_Frame,42.337387,-71.085767,53.6,10.0,328173.6218190986,4689343.895638024,1675728540.0,19,T
1675814941.0646539,405,541,0,GPS1_Frame,42.337389,-71.085768,53.2,10.0,328173.54488263617,4689344.119743497,1675728541.0,19,T
1675814942.0641515,406,542,0,GPS1_Frame,42.33739,-71.085769,53.1,9.0,328173.4652224763,4689344.23280661,1675728542.0,19,T
1675814943.0663016,407,543,0,GPS1_Frame,42.337392,-71.08577,53.1,11.0,328173.3882860254,4689344.456912085,1675728543.0,19,T
1675814944.0673487,408,544,0,GPS1_Frame,42.337393,-71.085769,53.0,11.0,328173.4733935852,4689344.565933693,1675728544.0,19,T
1675814945.065722,409,545,0,GPS1_Frame,42.337392,-71.085768,52.9,10.0,328173.55305374094,4689344.45287058,1675728545.0,19,T
1675814946.0657854,410,546,0,GPS1_Frame,42.337393,-71.085768,53.0,10.0,328173.55577744264,4689344.56391294,1675728546.0,19,T
1675814947.067541,411,547,0,GPS1_Frame,42.337393,-71.085767,52.8,9.0,328173.63816130016,4689344.561892189,1675728547.0,19,T
1675814948.0641584,412,548,0,GPS1_Frame,42.337392,-71.085765,53.3,9.0,328173.8002053174,4689344.446808329,1675728548.0,19,T
1675814949.0682106,413,549,0,GPS1_Frame,42.337392,-71.085765,53.6,11.0,328173.8002053174,4689344.446808329,1675728549.0,19,T
1675814950.0613859,414,550,0,GPS1_Frame,42.337398,-71.085768,53.5,9.0,328173.56939595187,4689345.119124747,1675728550.0,19,T
1675814951.066853,415,551,0,GPS1_Frame,42.337403,-71.085769,53.2,9.0,328173.500630618,4689345.676357304,1675728551.0,19,T
1675814952.0643785,416,552,0,GPS1_Frame,42.337407,-71.08577,53.2,9.0,328173.42914159555,4689346.122547502,1675728552.0,19,T
1675814953.0655663,417,553,0,GPS1_Frame,42.33741,-71.085772,53.2,9.0,328173.27254504035,4689346.459716096,1675728553.0,19,T
1675814954.0676012,418,554,0,GPS1_Frame,42.337417,-71.085774,52.4,9.0,328173.1268433442,4689347.241054138,1675728554.0,19,T
1675814955.0646226,419,555,0,GPS1_Frame,42.337422,-71.085774,52.0,8.0,328173.140461899,4689347.796265945,1675728555.0,19,T
1675814956.0634842,420,556,0,GPS1_Frame,42.337427,-71.085776,51.9,9.0,328172.98931282887,4689348.355519269,1675728556.0,19,T
