Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937275.5561042,38555,1678937275,554992437,,2,/imu_driver,Current time 1678937275 552198886,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.5811653,38556,1678937275,580190896,,2,/imu_driver,Current time 1678937275 577243566,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6060042,38557,1678937275,605016231,,2,/imu_driver,Current time 1678937275 602146148,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6310153,38558,1678937275,630135059,,2,/imu_driver,Current time 1678937275 627204179,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6561308,38559,1678937275,655322313,,2,/imu_driver,Current time 1678937275 652625560,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.6810966,38560,1678937275,680148124,,2,/imu_driver,Current time 1678937275 677275419,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7059977,38561,1678937275,704984426,,2,/imu_driver,Current time 1678937275 702146291,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7308557,38562,1678937275,729858875,,2,/imu_driver,Current time 1678937275 726977825,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7562594,38563,1678937275,755079030,,2,/imu_driver,Current time 1678937275 752245426,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.7814205,38564,1678937275,780330657,,2,/imu_driver,Current time 1678937275 777217626,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8060527,38565,1678937275,804954290,,2,/imu_driver,Current time 1678937275 802091836,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.831023,38566,1678937275,830043554,,2,/imu_driver,Current time 1678937275 827148914,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.856639,38567,1678937275,855600595,,2,/imu_driver,Current time 1678937275 852684259,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.8811083,38568,1678937275,880014181,,2,/imu_driver,Current time 1678937275 877058267,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937275.9060972,38569,1678937275,904997587,,2,/imu_driver,Current time 1678937275 902092695,imu_driver.py,driver,56,"['/imu', '/rosout']"
