Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937276.2311032,38585,1678937276,230450868,,2,/imu_driver,Current time 1678937276 227752447,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.2560806,38586,1678937276,255411863,,2,/imu_driver,Current time 1678937276 252678871,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.2791946,38587,1678937276,278896331,,2,/imu_driver,Current time 1678937276 277659893,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.3033524,38588,1678937276,303028583,,2,/imu_driver,Current time 1678937276 301692485,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.3314264,38589,1678937276,330654382,,2,/imu_driver,Current time 1678937276 327681541,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.3559372,38590,1678937276,355334043,,2,/imu_driver,Current time 1678937276 352671861,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.381661,38591,1678937276,380928039,,2,/imu_driver,Current time 1678937276 377640962,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.405849,38592,1678937276,405236959,,2,/imu_driver,Current time 1678937276 402545690,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.4311666,38593,1678937276,430490732,,2,/imu_driver,Current time 1678937276 427581548,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.4556863,38594,1678937276,455002784,,2,/imu_driver,Current time 1678937276 452576160,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.478769,38595,1678937276,478486537,,2,/imu_driver,Current time 1678937276 477505683,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.503702,38596,1678937276,503386259,,2,/imu_driver,Current time 1678937276 502495765,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5286226,38597,1678937276,528348922,,2,/imu_driver,Current time 1678937276 527405738,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5537338,38598,1678937276,553426742,,2,/imu_driver,Current time 1678937276 552485466,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5785658,38599,1678937276,578365087,,2,/imu_driver,Current time 1678937276 577368974,imu_driver.py,driver,56,"['/imu', '/rosout']"
