Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675702122.1094384,163,60522,0,GPS1_Frame,42.339167,71.0849,13.0,9.0,671750.1051196401,4689539.799430283,1675702122.0,42,T
1675702123.1106472,164,60523,0,GPS1_Frame,42.339167,71.0849,13.0,9.0,671750.1051196401,4689539.799430283,1675702123.0,42,T
1675702124.1108832,165,60524,0,GPS1_Frame,42.339167,71.084901,12.9,9.0,671750.1875011744,4689539.801450205,1675702124.0,42,T
1675702125.1106777,166,60525,0,GPS1_Frame,42.339167,71.084901,12.7,9.0,671750.1875011744,4689539.801450205,1675702125.0,42,T
1675702126.1115396,167,60526,0,GPS1_Frame,42.339168,71.084902,12.6,9.0,671750.2671600457,4689539.914512513,1675702126.0,42,T
1675702127.111751,168,60527,0,GPS1_Frame,42.339168,71.084902,12.4,9.0,671750.2671600457,4689539.914512513,1675702127.0,42,T
1675702128.1073368,169,60528,0,GPS1_Frame,42.339168,71.084902,12.3,9.0,671750.2671600457,4689539.914512513,1675702128.0,42,T
1675702129.1209989,170,60529,0,GPS1_Frame,42.339168,71.084902,12.2,9.0,671750.2671600457,4689539.914512513,1675702129.0,42,T
1675702130.1101856,171,60530,0,GPS1_Frame,42.339168,71.084903,12.1,9.0,671750.3495415766,4689539.916532437,1675702130.0,42,T
1675702131.10742,172,60531,0,GPS1_Frame,42.339168,71.084903,11.9,8.0,671750.3495415766,4689539.916532437,1675702131.0,42,T
1675702132.1070013,173,60532,0,GPS1_Frame,42.339169,71.084903,11.7,8.0,671750.3468189122,4689540.027574823,1675702132.0,42,T
1675702133.109645,174,60533,0,GPS1_Frame,42.339169,71.084903,11.4,8.0,671750.3468189122,4689540.027574823,1675702133.0,42,T
1675702134.1102827,175,60534,0,GPS1_Frame,42.339169,71.084904,11.3,8.0,671750.4292004439,4689540.029594748,1675702134.0,42,T
1675702135.1122375,176,60535,0,GPS1_Frame,42.339169,71.084904,11.1,8.0,671750.4292004439,4689540.029594748,1675702135.0,42,T
1675702136.1094103,177,60536,0,GPS1_Frame,42.33917,71.084904,11.0,9.0,671750.4264777781,4689540.140637133,1675702136.0,42,T
1675702137.1103845,178,60537,0,GPS1_Frame,42.33917,71.084904,10.9,9.0,671750.4264777781,4689540.140637133,1675702137.0,42,T
1675702138.1130104,179,60538,0,GPS1_Frame,42.339171,71.084904,10.8,9.0,671750.4237551125,4689540.251679517,1675702138.0,42,T
