Time,Vectornav.seq,Vectornav.stamp.secs,Vectornav.stamp.nsecs,Vectornav.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677822686.890445,0,1677822686,888105630,imu1_frame,0,0,0,,0.21343649218887567,0.7258541324294716,0.5347037320733545,-0.37639415662838493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007578,-0.020259,0.071843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.048,0.039,-10.009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.1063,0.3928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822686.9894521,0,1677822686,985594034,imu1_frame,0,0,0,,0.23843672863151946,0.7111634514399742,0.5247848371023819,-0.40248645508005504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.030797,-0.016744,0.045113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.875,-0.187,-9.421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.1024,0.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.0985675,0,1677822687,91435432,imu1_frame,0,0,0,,0.2856363935800808,0.6831589962957816,0.5077082032227087,-0.44038394251275104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005824,-0.118825,0.030521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.743,-0.567,-9.185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.1121,0.3949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.1901636,0,1677822687,186053514,imu1_frame,0,0,0,,0.37797243312662926,0.6263113556661875,0.525327339640737,-0.4346287056625504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003219,-0.109559,-0.05942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.721,-0.277,-9.534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2381,0.1072,0.3918,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.29031,0,1677822687,287929058,imu1_frame,0,0,0,,0.5600467902080835,0.42876804097730103,0.6148628834933823,-0.35277357372160717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.263977,-0.413353,-0.08316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.222,-0.557,-8.141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.24,0.1062,0.394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.3965507,0,1677822687,390134572,imu1_frame,0,0,0,,0.7359782147285782,-0.333894305194565,0.5883552674415868,0.026243850276065017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.555104,-0.934596,-0.507514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019,-1.617,-8.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2475,0.1098,0.3888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.5013363,0,1677822687,493726015,imu1_frame,0,0,0,,0.07471255683360295,-0.941356548379046,-0.029287781174538438,0.3277317631068842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.630884,-0.819993,-0.735382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.498,0.974,-10.133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.255,0.1,0.3815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.5910904,0,1677822687,586517095,imu1_frame,0,0,0,,-0.449801465671001,-0.7890021976182756,-0.41789754636551224,0.02271154718277585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.271016,-0.447654,-0.286516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.451,2.345,-10.324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2616,0.0969,0.3828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.6954167,0,1677822687,692336559,imu1_frame,0,0,0,,-0.5225794137188609,-0.7058108877100173,-0.41070967297205135,-0.24507001382143742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024559,-0.325539,0.015684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.848,1.22,-9.739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2635,0.0959,0.3829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.786512,0,1677822687,784025430,imu1_frame,0,0,0,,-0.4322764542693603,-0.7480557079459964,-0.2698040515114061,-0.4251535001405429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.048876,-0.287164,0.20696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.239,-0.207,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2682,0.1026,0.3808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.8872972,0,1677822687,884896755,imu1_frame,0,0,0,,-0.37643144876828083,-0.7501546406312911,-0.08086601363554943,-0.537613306528258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.053822,-0.272309,0.083418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022,-0.478,-9.697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.27,0.0977,0.3798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822687.992571,0,1677822687,987438678,imu1_frame,0,0,0,,-0.370652452311827,-0.704056959701225,0.12296531647661502,-0.5931273792662942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.107464,-0.251374,0.075799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049,0.462,-10.095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2719,0.0976,0.3777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.0968735,0,1677822688,90116977,imu1_frame,0,0,0,,-0.2803801972524981,-0.6474973713438668,0.2841274719998459,-0.6491576686340614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014705,-0.258405,0.162105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.225,0.108,-10.003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2719,0.0976,0.3733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.1920621,0,1677822688,187179327,imu1_frame,0,0,0,,-0.12515946374468223,-0.6076764669235974,0.3587933556947629,-0.6973748978072618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.070425,-0.172298,0.143026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.128,-0.521,-9.967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2747,0.0985,0.3788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.2975073,0,1677822688,290434122,imu1_frame,0,0,0,,-0.048616613767691386,-0.5666207972729518,0.4325128827783855,-0.6996498432746612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02472,-0.123541,0.03871,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.164,-0.14,-10.171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2747,0.0985,0.3745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.3954444,0,1677822688,389342308,imu1_frame,0,0,0,,-0.016595970312521358,-0.5177717607234117,0.5131851692872514,-0.6843083804765066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041169,-0.074019,0.036959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.125,0.363,-10.512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2776,0.0994,0.3745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.486687,0,1677822688,484308958,imu1_frame,0,0,0,,0.019911054173471526,-0.48994879400038227,0.5483769721177515,-0.6773746567670205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006011,-0.046148,0.024468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.091,0.164,-10.741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2775,0.0975,0.3724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.5859735,0,1677822688,583693981,imu1_frame,0,0,0,,0.04076396221102255,-0.471664842043814,0.5554522614226913,-0.6836251615066992,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019174,0.001108,0.041407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.129,0.176,-10.983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2776,0.0985,0.3746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.689895,0,1677822688,687572717,imu1_frame,0,0,0,,0.07133471479093972,-0.4792277984293871,0.5024108524642414,-0.7161252760546665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.054831,0.093701,0.067178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.088,0.089,-11.571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2766,0.0966,0.3756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.786159,0,1677822688,783825635,imu1_frame,0,0,0,,0.15650229984247904,-0.5158753588750264,0.36014654927719914,-0.7613633214788479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.151393,0.155816,0.111641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.04,-0.377,-12.37,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2747,0.0908,0.3767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.9000413,0,1677822688,893123388,imu1_frame,0,0,0,,0.31695616068478605,-0.58790142093749,0.06279737045170314,-0.7415977357894183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.408878,0.334005,0.012092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009,-0.763,-13.363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2728,0.0918,0.3766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822688.9863358,0,1677822688,984031915,imu1_frame,0,0,0,,0.458037161777132,-0.5401179790845516,-0.45398249414510033,-0.5407165820562222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.541458,0.49624,-0.104918,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.091,0.473,-13.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.271,0.0957,0.3755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.0896864,0,1677822689,87224721,imu1_frame,0,0,0,,0.31902958031951795,-0.35365588715561513,-0.8436435488515857,-0.24781687360312915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.041519,0.721666,0.010751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.117,1.58,-14.683,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2653,0.0843,0.3776,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.1946392,0,1677822689,189981937,imu1_frame,0,0,0,,0.035997929136646366,-0.380949886628979,-0.8930252594466248,0.23682740332472005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049336,0.814961,0.070875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.044,0.962,-12.97,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2597,0.0835,0.3829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.29356,0,1677822689,288075923,imu1_frame,0,0,0,,-0.17474181081307422,-0.5109281672540205,-0.5884820855693215,0.6017528914963327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.128072,0.766506,0.074898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009,0.829,-13.181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2484,0.0838,0.3869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.3890219,0,1677822689,385036945,imu1_frame,0,0,0,,-0.3132562707280472,-0.7230258055076759,-0.16256107226696576,0.5938670652620394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.233064,0.842384,0.054393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.165,0.81,-13.455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2456,0.082,0.3912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.4901602,0,1677822689,486021995,imu1_frame,0,0,0,,-0.13854483212481095,-0.9635675287042433,0.16522445114440254,0.15825241818795702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.096421,1.019691,0.114217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.269,1.186,-13.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2362,0.0803,0.3931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.5893908,0,1677822689,586493492,imu1_frame,0,0,0,,0.2704466840054715,-0.8410534064821086,-0.032866521840494656,-0.46734093582457964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.178481,1.20259,0.199408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.352,0.998,-13.024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2239,0.0768,0.3938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822689.9859035,0,1677822689,983516216,imu1_frame,0,0,0,,0.4909705735908804,0.7177169034964794,0.49044528230378803,-0.05739135273910734,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.06298,0.915814,-0.022637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.074,0.852,-14.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2154,0.0674,0.3947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.0862622,0,1677822690,83767414,imu1_frame,0,0,0,,0.017160481946963374,0.8955005182694821,0.348157888381334,0.2767136144035697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012748,0.773839,-0.09965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.1,0.094,-11.729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.206,0.0618,0.4054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.1861491,0,1677822690,183647632,imu1_frame,0,0,0,,-0.4153907219166606,0.5788572086713432,0.42868370301842357,0.5555224233828806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.406567,0.814585,-0.199975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.145,1.397,-13.512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2022,0.0619,0.3998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.2862675,0,1677822690,283650159,imu1_frame,0,0,0,,-0.6566947852276647,-0.1697448292639771,0.37568054056268074,0.6315083399571747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.182787,1.179922,-0.004288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.178,2.451,-13.169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1909,0.0555,0.4017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.3862255,0,1677822690,383550882,imu1_frame,0,0,0,,0.04752612944990803,-0.6913995432303641,0.285378395118864,0.6620174546337398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.094583,1.362211,0.120625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.297,1.953,-11.595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1787,0.0548,0.4067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.4859812,0,1677822690,483494281,imu1_frame,0,0,0,,0.8167692217663809,-0.00017631919544491836,0.15806740487586748,0.5548898114062741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011552,1.55455,0.231494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.562,2.264,-10.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1655,0.0504,0.4053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.5870078,0,1677822690,584297418,imu1_frame,0,0,0,,0.23901295606035558,0.7008488574249361,-0.15688080505324184,0.6535075354479845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.072596,1.620797,0.315007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.598,2.484,-9.872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1486,0.0508,0.4102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.6926794,0,1677822690,687524318,imu1_frame,0,0,0,,-0.12228802396796526,-0.015244940566336084,0.2661918380731303,0.9560100084854696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.015115,1.693699,0.426234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.721,1.557,-8.068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1317,0.0541,0.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.786124,0,1677822690,783731460,imu1_frame,0,0,0,,0.6320713297029482,-0.21304071580366457,0.7018110956699303,0.2501213177079902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.052901,1.478097,0.379403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.01,1.903,-7.379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1204,0.0515,0.4114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.8999832,0,1677822690,893412590,imu1_frame,0,0,0,,0.7424699884762227,0.5054352615047171,-0.05841161467657949,-0.4357311050529339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.218739,1.449194,0.53635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.441,1.387,-6.953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1025,0.0501,0.4109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822690.9863894,0,1677822690,984032869,imu1_frame,0,0,0,,0.4129117795128519,0.5316928466031553,-0.7177947052447669,0.1777001416238656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.111133,1.369979,0.388656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.846,0.028,-5.474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0874,0.0562,0.4103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822691.0951002,0,1677822691,88949441,imu1_frame,0,0,0,,0.5556130606068226,0.6119878135403319,-0.1860022018317967,0.5311950902210664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.130131,1.167199,0.257595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.08,0.55,-4.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0752,0.0508,0.41,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822691.186396,0,1677822691,184098720,imu1_frame,0,0,0,,0.30398266832212606,0.9500461904798708,-0.07068436636050081,0.0032393929461691402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.367685,0.972953,0.283779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.692,0.44,-3.383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0639,0.0539,0.4041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822691.2920167,0,1677822691,287141084,imu1_frame,0,0,0,,-0.3379292581996679,0.7991071967505744,-0.45887768920839145,-0.19147524879427086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.103348,0.74167,0.225156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.98,-0.485,-3.228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0545,0.0571,0.4092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
